sku,cat,brand,model,model_no,variant,color,color_hex,cost_cny,kg,moq,source_platform,source_url,supplier,cost_verified,blurb_so,image,price_usd,moq_unit,specs,captured,search
GRS-VEH-20013,VEH,JianShe,All-Terrain Electric Bicycle Motorcycle 125cc 150cc 250cc Street Motorcycle,JS250B,Standard,—,,6588.0,158.0,50,mic,https://jianshemotorcycles.en.made-in-china.com/product/WaypUczgbehM/China-All-Terrain-Electric-Bicycle-Motorcycle-125cc-150cc-250cc-Street-Motorcycle-Scooter-Sales-Low-Price-off-Road-Motorcycles.html,"Chongqing Jianya Motorcycle Manufacturing Co., Ltd.",check,Mooto 150cc.,https://image.made-in-china.com/2f0j00iWRMslLqAHcS/All-Terrain-Electric-Bicycle-Motorcycle-125cc-150cc-250cc-Street-Motorcycle-Scooter-Sales-Low-Price-off-Road-Motorcycles.webp,795.0-915.0,pieces,"Type: Cub Motorcycle | Displacement: 126-250CC | Engine Type: 4-Stroke | Fuel: Gas / Diesel | Certification: CCC, COC, CQC | Engine Size: <250cc",2026-09-20,Motorcycle 150cc
GRS-VEH-20014,VEH,Baotian,Sales 150cc 4-Stroke Engine Gas Motorcycle,BT150-11A4(D9N),Standard,—,,3132.0,124.0,100,mic,https://baotianmotor.en.made-in-china.com/product/igpRTBxHFQht/China-Factory-Direct-Sales-150cc-4-Stroke-Engine-Gas-Motorcycle.html,"Jiangmen Sino-Hongkong Baotian Motorcycle Industrial Co., Ltd",check,Mooto 150cc.,https://image.made-in-china.com/2f0j00FEbZIaktAJqj/Factory-Direct-Sales-150cc-4-Stroke-Engine-Gas-Motorcycle.webp,435.0-435.0,pieces,Displacement: 126-250CC | Engine Type: 4-Stroke | Fuel: Gas / Diesel | Engine Size: <250cc | Braking Mode: Front Disc Brake Drum | Cooling Method: Air Cooling,2026-09-20,Motorcycle 150cc
GRS-VEH-20015,VEH,HongYI,150cc/200cc Gas New Design Batu Gasoline Motorcycle with MP3 /Scooter,BATU,Standard,—,,3600.0,120,50,mic,https://hy-motorcycle.en.made-in-china.com/product/BGFRVPlOfIhD/China-150cc-200cc-Gas-New-Design-Batu-Gasoline-Motorcycle-with-MP3-Scooter.html,Jiangmen Xinhui Hongyi Vehicle Accessories Co. Ltd,check,Mooto 150cc.,https://image.made-in-china.com/2f0j00UaoeDdmEECkM/150cc-200cc-Gas-New-Design-Batu-Gasoline-Motorcycle-with-MP3-Scooter.webp,500.0-500.0,pieces,"Type: Racing Motorcycle | Displacement: 126-250CC | Engine Type: 4-Stroke | Fuel: Gas / Diesel | Certification: CCC, EEC, CE | Engine Size: <250cc",2026-09-20,Motorcycle 150cc
GRS-VEH-20016,VEH,TCS,12V 50Ah Car Battery N50L Starting Battery 48D26L Auto Batteries For Cars,48D26L(N50L),Standard,—,,257.76,15.0,100,mic,https://songlibattery.en.made-in-china.com/product/iElrQDKHRTht/China-12V-50Ah-Car-Battery-N50L-Starting-Battery-48D26L-Auto-Batteries-For-Cars.html,"XIAMEN SONGLI NEW ENERGY TECHNOLOGY CO., LTD.",check,Batari baabuur.,https://image.made-in-china.com/2f0j00AeibNUlcQhkd/12V-50Ah-Car-Battery-N50L-Starting-Battery-48D26L-Auto-Batteries-For-Cars.webp,22.5-35.8,pieces,"Charging Type: Constant Voltage | Wet Shelf Life: 1Year | Discharging Type: Constant Current | Electrolyte: Acid Battery | Certification: ISO9001, RoHS, CE | weight: 15kg",2026-09-20,Car Battery 12V
GRS-VEH-20017,VEH,TCS,12V 75AH Sealed Maintenance Free Car Automotive Auto Truck Battery,SMF 48D26L,Standard,—,,255.6,15.0,100,mic,https://songlibattery.en.made-in-china.com/product/hwotesSjwVWA/China-12V-75AH-Sealed-Maintenance-Free-Car-Automotive-Auto-Truck-Battery.html,"XIAMEN SONGLI NEW ENERGY TECHNOLOGY CO., LTD.",check,Batari baabuur.,https://image.made-in-china.com/2f0j00wVdbCUmqcFkh/12V-75AH-Sealed-Maintenance-Free-Car-Automotive-Auto-Truck-Battery.webp,22.5-35.5,pieces,Type: Maintenance-free Type | Rated Voltage: 12V | Charging Voltage: 10-12V | Working Voltage: 12V | Charging Type: Constant Voltage | Wet Shelf Life: 1Year,2026-09-20,Car Battery 12V
GRS-VEH-20018,VEH,TCS,95E41R Truck Battery 12V 100Ah Pick-Up/Car/Truck Starting Battery Mf 95E41R,95E41R(N100),Standard,—,,525.6,24.7,100,mic,https://songlibattery.en.made-in-china.com/product/nJfRIzUxDace/China-95E41R-Truck-Battery-12V-100Ah-Pick-Up-Car-Truck-Starting-Battery-Mf-95E41R.html,"XIAMEN SONGLI NEW ENERGY TECHNOLOGY CO., LTD.",check,Batari baabuur.,https://image.made-in-china.com/2f0j00DCwkbzPskoqc/95E41R-Truck-Battery-12V-100Ah-Pick-Up-Car-Truck-Starting-Battery-Mf-95E41R.webp,42.0-73.0,pieces,Type: Maintenance-free Type | Rated Voltage: 12V | Charging Voltage: 10-12V | Working Voltage: 12V | Charging Type: Constant Voltage | Wet Shelf Life: 3~5Year,2026-09-20,Car Battery 12V
GRS-VEH-20019,VEH,WESTERN,DIN75 Mf/Maintenance-Free Auto Battery 12V Sealed-Lead-Acid for Automotive,"DIN75, 57512",Standard,—,,263.38,18,100,mic,https://westernbattery.en.made-in-china.com/product/vwrExymPsLct/China-DIN75-Mf-Maintenance-Free-Auto-Battery-12V-Sealed-Lead-Acid-for-Automotive-Car-Truck-Solar-Power-Storage-Best-Wholesale-Price.html,"Western Electrical Co., Limited",check,Batari baabuur.,https://image.made-in-china.com/2f0j00rbJVBehcMqko/DIN75-Mf-Maintenance-Free-Auto-Battery-12V-Sealed-Lead-Acid-for-Automotive-Car-Truck-Solar-Power-Storage-Best-Wholesale-Price.webp,26.84-36.58,pieces,Type: Lead-acid Battery | Rated Voltage: 12V | Charging Voltage: 13.6-14.5 | Working Voltage: 12.1-12.7 | Charging Type: Constant Current | Wet Shelf Life: 3~5Year,2026-09-20,Car Battery 12V
GRS-VEH-20020,VEH,Generic,Jeje Europe Standard King Power DIN60 12V Car Starting Battery,pXRnyLxdXwUk,Standard,—,,252.0,18,100,mic,https://jujiangpower.en.made-in-china.com/product/pXRnyLxdXwUk/China-Jeje-Europe-Standard-King-Power-DIN60-12V-Car-Starting-Battery.html,"JUJIANG POWER GROUP CO., LTD",check,Batari baabuur.,https://image.made-in-china.com/2f0j00jYwGMloqMnpO/Jeje-Europe-Standard-King-Power-DIN60-12V-Car-Starting-Battery.webp,20.0-35.0,pieces,,2026-09-20,Car Battery 12V
GRS-VEH-20021,VEH,YEADA,UHP HP PCR Passenger Car at Mud Mt Ht SUV Rt Xt All Seaon Winter Tyres,245/45ZR19 225/45R17 225/40R18,Standard,—,,252.0,18.3,100,mic,https://wellstonetires.en.made-in-china.com/product/NFlAjkfhrUpd/China-UHP-HP-PCR-Passenger-Car-at-Mud-Mt-Ht-SUV-Rt-Xt-All-Seaon-Winter-Tyres-245-45zr19-235-55zr19-245-40r19-285-50r20-205-55r16-225-45r17-225-40r18-195-65r15.html,"QINGDAO WELLSTONE TIRES CO., LTD.",check,Taayir baabuur.,https://image.made-in-china.com/2f0j00hBYqLlIKHRgS/UHP-HP-PCR-Passenger-Car-at-Mud-Mt-Ht-SUV-Rt-Xt-All-Seaon-Winter-Tyres-245-45zr19-235-55zr19-245-40r19-285-50r20-205-55r16-225-45r17-225-40r18-195-65r15.webp,20.0-35.0,pieces,"Diameter: 12""-24"" | Tire Design: Radial Tyre | Tyres Width: 195-225mm | Certification: ECE, DOT, ISO, CCC, CE, Inmetro, R117 | Tread Pattern: Highway Tread Pattern | Inner Tube: Without Inner Tube",2026-09-20,Car Tyre 195/65R15
GRS-VEH-20022,VEH,HABILEAD KAPSEN ROADBOSS,PCR Passenger Car Tires Annaite Hilo Kapsen Brand 205/55/16 175/65r14,265/70R16,Standard,—,,360.0,20.0,30,mic,https://surmountyre.en.made-in-china.com/product/bJRpPmGjmLrg/China-High-Quality-PCR-Passenger-Car-Tires-Annaite-Hilo-Kapsen-Brand-205-55-16-175-65r14-175-70r13-195-65r15-195r15-215-60r17-245-70r16-265-70r16-265-65r17-Gcc.html,"Qingdao Surmount Industrial Co., Ltd",check,Taayir baabuur.,https://image.made-in-china.com/2f0j00suIbZHckfApL/High-Quality-PCR-Passenger-Car-Tires-Annaite-Hilo-Kapsen-Brand-205-55-16-175-65r14-175-70r13-195-65r15-195r15-215-60r17-245-70r16-265-70r16-265-65r17-Gcc.webp,40.0-50.0,pieces,"Type: Tubeless | Diameter: 19-20"" | Tire Design: Radial Tyre | Tyres Width: 165-195mm | Certification: ECE, DOT, ISO, Gcc, Saso | Tread Pattern: Highway Tread Pattern",2026-09-20,Car Tyre 195/65R15
GRS-VEH-20023,VEH,Generic,Passenger Car Tire 215/60r16 195/65r15 with ISO ECE DOT Gcc Certificate,vMhJpHgEgZUc,Standard,—,,148.03,9,1,mic,https://rockstonetire.en.made-in-china.com/product/vMhJpHgEgZUc/China-Passenger-Car-Tire-215-60r16-195-65r15-with-ISO-ECE-DOT-Gcc-Certificate.html,"Shandong Yongsheng Rubber Group Co., Ltd.",check,Taayir baabuur.,https://image.made-in-china.com/2f0j00jGDBePJWnrou/Passenger-Car-Tire-215-60r16-195-65r15-with-ISO-ECE-DOT-Gcc-Certificate.webp,20.56-20.56,piece,,2026-09-20,Car Tyre 195/65R15
GRS-VEH-20024,VEH,HANMIX,Hanmix Blackfire Vehicle Radial Truck Tyres ATV UTV Pneu 195/65r15 205/60r16,CLSSIC CL01,Standard,—,,216.0,30.0,30,mic,https://hanmixtire.en.made-in-china.com/product/SxepHVIOMdWX/China-Hanmix-Blackfire-Wholesale-Vehicle-Radial-Truck-Tyres-ATV-UTV-Pneu-195-65r15-205-60r16-R14-R17-R18-R19-R20-Passenger-Car-Tire-Suppliers-Llantas-Dealers-for-Sale.html,"HANMIX INTERNATIONAL CO., LTD.",check,Taayir baabuur.,https://image.made-in-china.com/2f0j00bYoSwQCGJacE/Hanmix-Blackfire-Wholesale-Vehicle-Radial-Truck-Tyres-ATV-UTV-Pneu-195-65r15-205-60r16-R14-R17-R18-R19-R20-Passenger-Car-Tire-Suppliers-Llantas-Dealers-for-Sale.webp,15.0-30.0,pieces,"Type: Tubeless | Diameter: 13-18 | Tire Design: Radial Tyre | Tyres Width: 175-215mm | Certification: ECE, DOT, ISO, CCC, Gcc, Saso, Gso | Tread Pattern: Highway Tread Pattern",2026-09-20,Car Tyre 195/65R15
GRS-VEH-20025,VEH,KAPSEN,"Label Certificate Approved Car Tires, PCR Tires and Passenger Car Tire","185/65R14, 195/70R14, 195/55R15, 205/65R",Standard,—,,180.0,9,100,mic,https://alpinatyre.en.made-in-china.com/product/FshJLHVyARWU/China-Label-Certificate-Approved-Car-Tires-PCR-Tires-and-Passenger-Car-Tire-185-65R14-195-70R14-195-55R15-205-65R15-.html,"SHANDONG ALPINA TYRE CO., LTD.",check,Taayir baabuur.,https://image.made-in-china.com/2f0j00hQsYltqEmHka/Label-Certificate-Approved-Car-Tires-PCR-Tires-and-Passenger-Car-Tire-185-65R14-195-70R14-195-55R15-205-65R15-.webp,15.0-25.0,pieces,"Diameter: 15-16"" | Tire Design: Radial Tyre | Tyres Width: 195-225mm | Certification: ECE, DOT, ISO, CCC, CE, RoHS | Tread Pattern: Highway Tread Pattern | Inner Tube: Without Inner Tube",2026-09-20,Car Tyre 195/65R15
GRS-VEH-20026,VEH,MONAER,High-Performance Ceramic Brake Pads D1184 04465-0d110 for Toyota Yaris (XP90),D1184,Standard,—,,72.0,200.0,50,mic,https://hsxianglong.en.made-in-china.com/product/XwNGgPVvZUfu/China-High-Performance-Ceramic-Brake-Pads-D1184-04465-0d110-for-Toyota-Yaris-XP90-08-13-Front.html,"Hengshui Xianglong Brake Material Co., Ltd.",check,Faramiin baabuur.,https://image.made-in-china.com/2f0j00coAiGCmaZqUg/High-Performance-Ceramic-Brake-Pads-D1184-04465-0d110-for-Toyota-Yaris-XP90-08-13-Front.webp,8.0-10.0,sets,"Type: Brake Pads | Material: Ceramic | Position: Front | Certification: ISO/TS16949, ISO14001, IATF-16949, ISO9001, AMECA, ECE, CCC | Classification: Disc | Drum Brakes Classification: Brake Disc",2026-09-20,Brake Pads
GRS-VEH-20027,VEH,MONAER,(D1940/90927070 CERAMIC Brake Pads for (SGM)) Ceramic,D1940,Standard,—,,72.0,1.5,50,mic,https://hsxianglong.en.made-in-china.com/product/OZUAawCgCLtr/China-D1940-90927070-CERAMIC-Brake-Pads-for-SGM-Ceramic.html,"Hengshui Xianglong Brake Material Co., Ltd.",check,Faramiin baabuur.,https://image.made-in-china.com/2f0j00TqNWIoSHhFYt/-D1940-90927070-CERAMIC-Brake-Pads-for-SGM-Ceramic.webp,8.0-10.0,sets,"Type: Brake Pads | Material: Ceramic | Position: Front | Certification: ISO/TS16949, ISO14001, IATF-16949, ISO9001, AMECA, ECE, CCC | Classification: Disc | Drum Brakes Classification: Brake Disc",2026-09-20,Brake Pads
GRS-VEH-20028,VEH,MONAER,Professional Ceramic Brake Pads D2159-9402 for Gl8-E- III (CU4) -2.0-Sidi,D2159,Standard,—,,108.0,2.5,50,mic,https://hsxianglong.en.made-in-china.com/product/hFHAcPLJagGX/China-Professional-Ceramic-Brake-Pads-D2159-9402-for-Gl8-E-III-CU4-2-0-Sidi.html,"Hengshui Xianglong Brake Material Co., Ltd.",check,Faramiin baabuur.,https://image.made-in-china.com/2f0j00lbkhjsuELmUw/Professional-Ceramic-Brake-Pads-D2159-9402-for-Gl8-E-III-CU4-2-0-Sidi.webp,12.5-15.0,sets,"Type: Brake Pads | Material: Ceramic | Position: Front | Certification: ISO/TS16949, ISO14001, IATF-16949, ISO9001, AMECA, ECE, CCC | Classification: Disc | Drum Brakes Classification: Brake Disc",2026-09-20,Brake Pads
GRS-VEH-20029,VEH,MONAER,High Performance Monaer D1646 Ceramic Front Brake Pad for Mercedes-Benz,D1646,Standard,—,,82.8,1.5,50,mic,https://hsxianglong.en.made-in-china.com/product/UdaGWukchVAs/China-High-Performance-Monaer-D1646-Ceramic-Front-Brake-Pad-for-Mercedes-Benz.html,"Hengshui Xianglong Brake Material Co., Ltd.",check,Faramiin baabuur.,https://image.made-in-china.com/2f0j00DCIWcgfrqNGa/High-Performance-Monaer-D1646-Ceramic-Front-Brake-Pad-for-Mercedes-Benz.webp,10.0-11.5,sets,"Type: Brake Pads | Material: Ceramic | Position: Front | Certification: ISO/TS16949, ISO13485, ISO14001, BSCI, IATF-16949, ISO9001, ISO9002, AMECA, DOT, ECE, FSC, HACCP, GSV, GMP, CCC | Classification: Disc | Drum Brakes Classification: Brake Disc",2026-09-20,Brake Pads
GRS-VEH-20030,VEH,MONAER,High Performance Monaer D1291 Ceramic Front Brake Pad for Mercedes-Benz,D1291,Standard,—,,151.2,1.5,50,mic,https://hsxianglong.en.made-in-china.com/product/AwGaIKHVahfz/China-High-Performance-Monaer-D1291-Ceramic-Front-Brake-Pad-for-Mercedes-Benz.html,"Hengshui Xianglong Brake Material Co., Ltd.",check,Faramiin baabuur.,https://image.made-in-china.com/2f0j00JvDhdlEMfFRG/High-Performance-Monaer-D1291-Ceramic-Front-Brake-Pad-for-Mercedes-Benz.webp,18.3-21.0,sets,"Type: Brake Pads | Material: Ceramic | Position: Front | Certification: ISO/TS16949, ISO13485, ISO14001, BSCI, IATF-16949, ISO9001, ISO9002, AMECA, DOT, ECE, FSC, HACCP, GSV, GMP, CCC | Classification: Disc | Drum Brakes Classification: Brake Disc",2026-09-20,Brake Pads
GRS-CLO-20001,CLO,NO,Weimei Arabic Dubai Winter Muslim Women Fashion Hijabs Abaya Coat Jacket,LR908,Standard,—,,160.99,1.0,10,mic,https://abayamuslimhijab.en.made-in-china.com/product/UAapgrOdaKhx/China-Weimei-Wholesale-Factory-Arabic-Dubai-Winter-Muslim-Women-Fashion-Hijabs-Abaya-Coat-Jacket-Islamic-Clothing.html,"Hangzhou Weimei Garments Co., Ltd.",check,Cabaaya.,https://image.made-in-china.com/2f0j00MYavOboylKcD/Weimei-Wholesale-Factory-Arabic-Dubai-Winter-Muslim-Women-Fashion-Hijabs-Abaya-Coat-Jacket-Islamic-Clothing.webp,20.98-22.36,pieces,"Season: Fall Winter | Size: S M L XL 2XL | Material: Tweed Fabric | Type: Islamic Cloth | Technics: Plain Dyed | Color: Black, Dark Coffee, Taro, Dark Gray, Khaki",2026-09-20,Abaya
GRS-CLO-20002,CLO,Generic,Weimei Eid Long Open Abaya Muslim Islamic Clothing Ladies Longseeve Kimono,LR428,Standard,—,,122.04,0.6,10,mic,https://abayamuslimhijab.en.made-in-china.com/product/bFlGCgdKMEVq/China-Weimei-Eid-Long-Open-Abaya-Wholesale-Muslim-Islamic-Clothing-Ladies-Longseeve-Kimono-Abaya-Price.html,"Hangzhou Weimei Garments Co., Ltd.",check,Cabaaya.,https://image.made-in-china.com/2f0j00PWapDqghHFcj/Weimei-Eid-Long-Open-Abaya-Wholesale-Muslim-Islamic-Clothing-Ladies-Longseeve-Kimono-Abaya-Price.webp,15.0-16.95,pieces,Material: 100% Polyester | Type: Muslim Cloth | Technics: Embroidered | Package Size: 20.00cm * 30.00cm * 2.00cm | Package Gross Weight: 0.600kg,2026-09-20,Abaya
GRS-CLO-20003,CLO,Generic,Ramadan Eid New Chiffon Raffle Gown Islamic Clothing Long Sleeve Hijab Modest,VzJrLFuAvphD,Standard,—,,125.14,0.75,10,mic,https://abayamuslimhijab.en.made-in-china.com/product/VzJrLFuAvphD/China-Ramadan-Eid-New-Chiffon-Raffle-Gown-Islamic-Clothing-Long-Sleeve-Hijab-Modest-Maxi-Dress-Elegant-Abaya-Women-Muslim-Dress.html,"Hangzhou Weimei Garments Co., Ltd.",check,Cabaaya.,https://image.made-in-china.com/2f0j00MzIKRHpGYucw/Ramadan-Eid-New-Chiffon-Raffle-Gown-Islamic-Clothing-Long-Sleeve-Hijab-Modest-Maxi-Dress-Elegant-Abaya-Women-Muslim-Dress.webp,15.98-17.38,pieces,,2026-09-20,Abaya
GRS-CLO-20004,CLO,Generic,Weimei Muslim Islamic Clothing Saudi Dubai Abaya Hijab Kaftan Clothes,sORArGPkapVg,Standard,—,,122.04,1.0,10,mic,https://abayamuslimhijab.en.made-in-china.com/product/sORArGPkapVg/China-Weimei-Wholesale-Muslim-Islamic-Clothing-Saudi-Dubai-Abaya-Hijab-Kaftan-Clothes-Factory.html,"Hangzhou Weimei Garments Co., Ltd.",check,Cabaaya.,https://image.made-in-china.com/2f0j00ZYrBylqMLCbP/Weimei-Wholesale-Muslim-Islamic-Clothing-Saudi-Dubai-Abaya-Hijab-Kaftan-Clothes-Factory.webp,15.0-16.95,pieces,,2026-09-20,Abaya
GRS-CLO-20005,CLO,NO,Weimei Dubai Islamic Saudi Abaya Hijabs Khimar Suppliers Maxi Dress for,WArRHmfMgyVd,Standard,—,,104.26,0.6,10,mic,https://abayamuslimhijab.en.made-in-china.com/product/WArRHmfMgyVd/China-Weimei-Wholesale-Dubai-Islamic-Saudi-Abaya-Hijabs-Khimar-Suppliers-Maxi-Dress-for-Muslim-Abaya.html,"Hangzhou Weimei Garments Co., Ltd.",check,Cabaaya.,https://image.made-in-china.com/2f0j00MgEesSTGhhoB/Weimei-Wholesale-Dubai-Islamic-Saudi-Abaya-Hijabs-Khimar-Suppliers-Maxi-Dress-for-Muslim-Abaya.webp,13.58-14.48,pieces,"Season: Summer | Size: S M L XL 2XL | Material: Thick Polyester | Type: Islamic Cloth | Technics: Plain Dyed | Color: Black, Dark Coffee, Taro, Dark Gray, Khaki",2026-09-20,Abaya
GRS-CLO-20006,CLO,Generic,Traditional Muslim Long Sleeve Hooded Design Morocco Man Thobe Size 52-58,BLiYCKrHnQcN,Standard,—,,149.76,1.5,1,mic,https://jiazigroup.en.made-in-china.com/product/BLiYCKrHnQcN/China-Traditional-Muslim-Long-Sleeve-Hooded-Design-Morocco-Man-Thobe-Size-52-58.html,"JIAZI GROUP CO., LTD.",check,Khamiis rag.,https://image.made-in-china.com/2f0j00uYpKjDWlaRci/Traditional-Muslim-Long-Sleeve-Hooded-Design-Morocco-Man-Thobe-Size-52-58.webp,20.8-20.8,piece,,2026-09-20,Men Thobe
GRS-CLO-20007,CLO,CW,Men's Caftan V-Neck Short Sleeve Robe Side Split Cotton Long Gown Thobe S-5XL,MY230404,Standard,—,,71.28,0.5,2,mic,https://crownway.en.made-in-china.com/product/enKrfuUlachq/China-Men-s-Caftan-V-Neck-Short-Sleeve-Robe-Side-Split-Cotton-Long-Gown-Thobe-S-5XL.html,"Xiamen Crownway Apparel Co., Ltd.",check,Khamiis rag.,https://image.made-in-china.com/2f0j00OWGqIhJwLDcu/Men-s-Caftan-V-Neck-Short-Sleeve-Robe-Side-Split-Cotton-Long-Gown-Thobe-S-5XL.webp,5.5-9.9,pieces,Season: Spring / Autumn | Size: L | Material: Polyester/Cotton | Type: Arabian Robe | Technics: Plain Dyed | Color: White,2026-09-20,Men Thobe
GRS-CLO-20008,CLO,Generic,Men's Kaftan Thobe (long-sleeved cotton Henley shirt) Casual Muslim Dress,B0DPMKCSLT,Standard,—,,230.4,0.4,3,mic,https://workoutwear.en.made-in-china.com/product/VYZrWsEcnkhI/China-Men-s-Kaftan-Thobe-long-sleeved-cotton-Henley-shirt-Casual-Muslim-Dress-Salwar-Kurta.html,"Hangzhou Toptop Clothing Co., Ltd.",check,Khamiis rag.,https://image.made-in-china.com/2f0j00GZiMIqgKfboC/Men-s-Kaftan-Thobe-long-sleeved-cotton-Henley-shirt-Casual-Muslim-Dress-Salwar-Kurta.webp,32.0-32.0,pieces,"Season: Spring / Autumn | Size: M-2XL | Material: 100% Cotton, | Type: Muslim Cloth | Technics: Plain Dyed | Color: Red",2026-09-20,Men Thobe
GRS-CLO-20009,CLO,Generic,Kurta Design Pajama Thobe Islamique Anti-Wrinkle Fabric for Men Black Bisht,FY-475,Standard,—,,149.76,1.5,1,mic,https://jiazigroup.en.made-in-china.com/product/luPUsDxAOGWy/China-Kurta-Design-Pajama-Thobe-Islamique-Anti-Wrinkle-Fabric-for-Men-Black-Bisht-Cloak-Arab.html,"JIAZI GROUP CO., LTD.",check,Khamiis rag.,https://image.made-in-china.com/2f0j00uGRZtCoIvYck/Kurta-Design-Pajama-Thobe-Islamique-Anti-Wrinkle-Fabric-for-Men-Black-Bisht-Cloak-Arab.webp,20.8-20.8,piece,Logo: Custom Logo Accepted | Sample: Available | Printing: Sublimation Printing | Packing: 1PC/Poly Bag | Collar: V-Neck / Button Front | Team Uniform: Yes,2026-09-20,Men Thobe
GRS-CLO-20010,CLO,Generic,Men's V-Neck Short Sleeve Robe Side Split Kaftan Thobe with Pockets Casual,mntpNxXHIbkf,Standard,—,,122.4,0.5,2,mic,https://crownway.en.made-in-china.com/product/mntpNxXHIbkf/China-Men-s-V-Neck-Short-Sleeve-Robe-Side-Split-Kaftan-Thobe-with-Pockets-Casual-Shirt.html,"Xiamen Crownway Apparel Co., Ltd.",check,Khamiis rag.,https://image.made-in-china.com/2f0j00rhCocmknkpbW/Men-s-V-Neck-Short-Sleeve-Robe-Side-Split-Kaftan-Thobe-with-Pockets-Casual-Shirt.webp,10.0-17.0,pieces,,2026-09-20,Men Thobe
GRS-CLO-20011,CLO,Generic,Ready to Wear Instant Hijab Pull on Hijab with Rhinestone Trim Solid Color,bflRtDyHJjUx,Standard,—,,35.21,0.25,50,mic,https://leyitrading.en.made-in-china.com/product/bflRtDyHJjUx/China-Ready-to-Wear-Instant-Hijab-Pull-on-Hijab-with-Rhinestone-Trim-Solid-Color-Muslim-Women-Headscarf.html,Shantou Leyi Trading Company,check,Xijaab / masar.,https://image.made-in-china.com/2f0j00wDEvumWhCQzj/Ready-to-Wear-Instant-Hijab-Pull-on-Hijab-with-Rhinestone-Trim-Solid-Color-Muslim-Women-Headscarf.webp,4.49-4.89,pieces,Age Group: Adults | Gender: Women's | Pattern: Plain | Style: Leisure | Length: General Long | Thickness: Thin,2026-09-20,Hijab Scarf
GRS-CLO-20012,CLO,SHENGMO,Elegant Printed Cotton Hijab Scarf for Muslim Women,Others Voile Hijab,Standard,—,,9.5,0.3,100,mic,https://shengmoclothing.en.made-in-china.com/product/ipZrcRqbhAVz/China-Elegant-Printed-Cotton-Hijab-Scarf-for-Muslim-Women.html,"Yiwu Shengmo Apparel Co., Ltd",check,Xijaab / masar.,https://image.made-in-china.com/2f0j00AiCMlOVhyyqa/Elegant-Printed-Cotton-Hijab-Scarf-for-Muslim-Women.webp,0.99-1.32,pieces,Age Group: Adults | Gender: Women's | Pattern: Plain | Style: Leisure | Length: 70*180cm | Thickness: Normal,2026-09-20,Hijab Scarf
GRS-CLO-20013,CLO,Generic,Cotton Bawal Cotton Shinny Hemming 110*110 Printed Hijab Muslim Scarf,cotton voile,Standard,—,,12.1,0.3,100,mic,https://shengmoclothing.en.made-in-china.com/product/IptReZCdfGco/China-Cotton-Bawal-Cotton-Shinny-Hemming-110-110-Printed-Hijab-Muslim-Scarf.html,"Yiwu Shengmo Apparel Co., Ltd",check,Xijaab / masar.,https://image.made-in-china.com/2f0j00vidBWmqJcnbQ/Cotton-Bawal-Cotton-Shinny-Hemming-110-110-Printed-Hijab-Muslim-Scarf.webp,1.38-1.68,pieces,Season: Four Season | Thickness: Medium | Age Group: Adults | Gender: Women's | Style: Yarn Dyed | Pattern: Checked,2026-09-20,Hijab Scarf
GRS-CLO-20014,CLO,Generic,Luxurious Cotton Printed Hijab Scarf for Muslim Women,crLpFgBAgthk,Standard,—,,12.1,0.3,100,mic,https://shengmoclothing.en.made-in-china.com/product/crLpFgBAgthk/China-Luxurious-Cotton-Printed-Hijab-Scarf-for-Muslim-Women.html,"Yiwu Shengmo Apparel Co., Ltd",check,Xijaab / masar.,https://image.made-in-china.com/2f0j00PBiMaAKqETbc/Luxurious-Cotton-Printed-Hijab-Scarf-for-Muslim-Women.webp,1.38-1.68,pieces,,2026-09-20,Hijab Scarf
GRS-CLO-20015,CLO,Generic,Digital Printed Square Volie Hijab Scarf Malaysian Women's Headscarf Printed,YrLpziqAmUVE,Standard,—,,10.66,0.3,100,mic,https://shengmoclothing.en.made-in-china.com/product/YrLpziqAmUVE/China-Digital-Printed-Square-Volie-Hijab-Scarf-Malaysian-Women-s-Headscarf-Printed-Shawl-Scarf.html,"Yiwu Shengmo Apparel Co., Ltd",check,Xijaab / masar.,https://image.made-in-china.com/2f0j00MbteZkUFLzcN/Digital-Printed-Square-Volie-Hijab-Scarf-Malaysian-Women-s-Headscarf-Printed-Shawl-Scarf.webp,1.18-1.48,pieces,,2026-09-20,Hijab Scarf
